"subscription_id","account_id","start_date","end_date","is_active","plan_tier","billing_frequency","seats","mrr_amount","arr_amount","is_trial","upgrade_flag","downgrade_flag","churn_flag","signup_date","country","industry","channel"
S-396a83,A-1b7577,2024-11-28,,1,Enterprise,monthly,4,796,9552,false,false,false,false,2024-10-27,US,Cybersecurity,other
S-d1aacf,A-c70870,2024-12-06,,1,Basic,annual,31,589,7068,false,true,false,false,2024-10-22,US,Cybersecurity,partner
S-2beaee,A-ffdfd5,2024-09-14,,1,Pro,annual,92,4508,54096,false,false,false,false,2024-04-13,US,EdTech,organic
S-16e21f,A-82d8a6,2024-12-13,,1,Enterprise,annual,27,5373,64476,false,false,false,false,2024-11-28,UK,Cybersecurity,ads
S-a918f3,A-d27f50,2024-12-05,,1,Enterprise,monthly,44,8756,105072,false,false,false,false,2024-07-20,UK,Cybersecurity,ads
S-b4b400,A-35083d,2024-04-16,,1,Pro,annual,19,931,11172,false,true,false,false,2023-04-28,IN,HealthTech,partner
S-52699f,A-df10db,2023-08-25,2024-12-03,0,Basic,monthly,14,266,3192,false,false,false,true,2023-06-06,US,DevTools,other
S-52404a,A-cd458b,2024-10-26,,1,Basic,annual,26,494,5928,false,false,false,false,2024-06-15,US,DevTools,other
S-dacc80,A-6965e1,2024-12-30,,1,Basic,monthly,13,247,2964,false,false,false,false,2024-11-25,US,DevTools,organic
S-91c435,A-dfbd31,2024-12-09,,1,Basic,monthly,14,266,3192,false,false,false,false,2023-12-04,UK,DevTools,partner
S-64d514,A-65aeb5,2024-09-06,,1,Enterprise,annual,56,11144,133728,false,false,false,false,2024-01-25,US,DevTools,partner
S-006fed,A-ac9111,2023-10-09,2024-06-20,0,Basic,monthly,21,399,4788,false,false,false,true,2023-08-12,US,HealthTech,event
S-2aafa6,A-bbc346,2024-10-03,,1,Enterprise,annual,19,3781,45372,false,false,false,false,2024-08-29,US,FinTech,partner
S-1577c3,A-544d0a,2024-11-29,,1,Basic,monthly,3,0,0,true,false,false,false,2024-05-02,US,DevTools,organic
S-3ea3af,A-019782,2024-05-16,,1,Pro,monthly,11,539,6468,false,false,false,false,2023-04-19,FR,DevTools,event
S-615537,A-7f4db3,2024-03-30,,1,Pro,annual,16,784,9408,false,false,false,false,2023-03-05,US,FinTech,other
S-fc8463,A-4e44e8,2024-10-16,,1,Basic,annual,10,190,2280,false,false,false,false,2024-08-20,US,DevTools,ads
S-8106d9,A-3a5ad8,2024-11-06,,1,Pro,monthly,36,1764,21168,false,false,false,false,2023-12-05,US,HealthTech,organic
S-5b699e,A-b7b7b7,2024-09-16,,1,Basic,annual,24,456,5472,false,false,false,false,2024-06-30,US,FinTech,event
S-021297,A-5ed98d,2024-06-28,,1,Enterprise,annual,24,4776,57312,false,false,false,false,2024-06-22,US,DevTools,partner
S-0f7a92,A-700ade,2024-12-23,,1,Pro,monthly,1,49,588,false,false,false,false,2024-10-31,UK,Cybersecurity,organic
S-85caaf,A-089363,2023-06-03,,1,Pro,annual,2,98,1176,false,true,false,false,2023-05-06,AU,FinTech,event
S-d8a52e,A-cc102e,2024-11-19,,1,Enterprise,monthly,15,2985,35820,false,false,false,false,2024-04-15,US,HealthTech,partner
S-7b3fd3,A-5a92e7,2024-07-08,2024-10-15,0,Enterprise,annual,4,796,9552,false,false,false,true,2024-06-11,US,HealthTech,ads
S-9a1297,A-b11cd0,2024-07-20,,1,Pro,annual,26,1274,15288,false,false,false,false,2023-01-20,US,DevTools,ads
S-858aa0,A-6da850,2024-10-09,,1,Enterprise,annual,25,4975,59700,false,false,false,false,2023-10-07,IN,FinTech,organic
S-8b345c,A-c43359,2024-12-10,,1,Pro,monthly,38,0,0,true,false,true,false,2024-11-16,US,FinTech,organic
S-456829,A-f92792,2024-07-07,,1,Pro,annual,26,1274,15288,false,false,false,false,2024-07-04,US,FinTech,ads
S-c2cc5c,A-2bc93d,2023-11-24,,1,Enterprise,annual,20,3980,47760,false,false,false,false,2023-03-14,US,HealthTech,event
S-2126cd,A-f45426,2024-12-29,,1,Pro,monthly,9,441,5292,false,false,false,false,2024-08-05,US,HealthTech,organic
S-91ab2e,A-c62e55,2023-11-15,,1,Pro,annual,34,1666,19992,false,false,false,false,2023-02-08,US,EdTech,partner
S-8cba1c,A-4814a3,2024-10-19,,1,Enterprise,monthly,87,0,0,true,false,false,false,2024-09-17,IN,Cybersecurity,event
S-6ee525,A-9badbd,2024-09-05,,1,Enterprise,annual,23,4577,54924,false,false,false,false,2024-06-19,DE,Cybersecurity,ads
S-400e62,A-0f3e88,2024-04-18,,1,Basic,annual,14,266,3192,false,false,false,false,2023-07-23,US,HealthTech,other
S-5f2554,A-81edc3,2023-11-07,,1,Pro,monthly,12,588,7056,false,false,false,false,2023-10-30,IN,Cybersecurity,ads
S-877508,A-b3fe05,2024-06-06,,1,Pro,annual,11,0,0,true,false,false,false,2024-05-28,CA,Cybersecurity,partner
S-37b367,A-a8d89d,2024-09-17,,1,Basic,annual,13,247,2964,false,false,false,false,2023-12-08,US,EdTech,ads
S-ac6547,A-b20d99,2024-07-19,,1,Basic,annual,20,380,4560,false,false,false,false,2023-09-27,IN,HealthTech,other
S-525864,A-a09355,2024-12-29,,1,Pro,monthly,14,686,8232,false,false,false,false,2024-08-10,US,FinTech,organic
S-856627,A-b48f73,2024-11-24,,1,Pro,annual,80,3920,47040,false,false,false,false,2024-11-13,AU,EdTech,event
S-195cd5,A-ae052e,2024-11-28,2024-12-06,0,Pro,monthly,40,1960,23520,false,false,false,true,2023-09-11,CA,FinTech,other
S-4e4ab7,A-eb1312,2024-10-08,,1,Basic,monthly,25,475,5700,false,false,false,false,2024-09-16,US,FinTech,partner
S-cfca40,A-7d514c,2024-04-01,,1,Enterprise,monthly,34,6766,81192,false,false,false,false,2024-02-03,DE,HealthTech,organic
S-a82909,A-3a5ad8,2024-11-19,,1,Enterprise,annual,70,13930,167160,false,false,false,false,2023-12-05,US,HealthTech,organic
S-ab212b,A-f1f639,2024-01-16,,1,Basic,monthly,2,38,456,false,true,false,false,2023-02-26,US,EdTech,ads
S-92e1fc,A-45ce7a,2024-04-13,,1,Pro,monthly,16,0,0,true,false,false,false,2023-07-23,US,FinTech,ads
S-add36b,A-e3bd71,2024-03-20,,1,Enterprise,monthly,31,6169,74028,false,true,true,false,2023-03-25,US,Cybersecurity,partner
S-dcde3f,A-ffc04f,2024-08-05,,1,Pro,monthly,13,0,0,true,false,false,false,2024-06-06,US,EdTech,ads
S-94fa70,A-1b7577,2024-12-30,,1,Pro,monthly,41,2009,24108,false,false,false,false,2024-10-27,US,Cybersecurity,other
S-80f65d,A-474ad4,2024-01-06,,1,Basic,monthly,23,437,5244,false,false,false,false,2023-11-28,US,EdTech,organic
S-1b373c,A-5b1bcd,2024-07-04,,1,Pro,annual,73,3577,42924,false,false,false,false,2023-09-16,US,DevTools,organic
S-54a3ed,A-f446b6,2024-07-21,,1,Pro,monthly,5,245,2940,false,false,false,false,2023-05-12,DE,DevTools,ads
S-77c22b,A-6c093d,2024-03-13,,1,Enterprise,annual,7,1393,16716,false,false,false,false,2023-04-14,US,DevTools,partner
S-bf9e6d,A-9779ad,2024-10-23,,1,Enterprise,annual,40,7960,95520,false,false,false,false,2024-03-29,AU,Cybersecurity,event
S-9daaad,A-e693b6,2024-03-21,,1,Enterprise,monthly,55,0,0,true,false,false,false,2023-05-25,AU,FinTech,event
S-d316df,A-726cfa,2024-07-12,,1,Basic,annual,33,627,7524,false,false,false,false,2023-07-01,US,DevTools,partner
S-d106d4,A-19b2c8,2023-11-06,,1,Enterprise,monthly,20,3980,47760,false,false,false,false,2023-06-06,IN,DevTools,other
S-4757c8,A-32728c,2024-09-17,,1,Basic,annual,42,798,9576,false,false,false,false,2023-01-03,US,DevTools,event
S-504bce,A-474ad4,2024-11-28,2024-12-30,0,Enterprise,annual,41,0,0,true,false,false,true,2023-11-28,US,EdTech,organic
S-16be20,A-9c18c4,2024-03-03,,1,Pro,monthly,11,539,6468,false,false,false,false,2023-07-27,US,HealthTech,ads
S-2ae5d8,A-c9bb3e,2024-06-08,,1,Pro,monthly,5,245,2940,false,false,false,false,2024-03-24,US,EdTech,ads
S-6522e4,A-9f0b68,2024-05-17,,1,Basic,annual,22,418,5016,false,false,false,false,2024-04-28,US,EdTech,ads
S-bc736c,A-d49cc5,2024-09-28,,1,Basic,monthly,50,950,11400,false,false,false,false,2023-09-19,FR,Cybersecurity,event
S-1b7677,A-ced9aa,2024-12-04,2024-12-20,0,Enterprise,annual,6,1194,14328,false,false,false,true,2024-10-05,US,DevTools,other
S-b8d2f6,A-17939a,2024-12-28,2024-12-30,0,Basic,monthly,19,0,0,true,false,false,true,2024-12-26,US,HealthTech,organic
S-509f0d,A-794a0b,2024-02-05,,1,Pro,monthly,35,1715,20580,false,false,false,false,2023-06-02,DE,HealthTech,organic
S-708ac6,A-ab438f,2024-10-23,,1,Enterprise,monthly,30,5970,71640,false,false,false,false,2024-09-13,US,Cybersecurity,ads
S-81510a,A-b54c01,2024-10-29,,1,Pro,annual,29,1421,17052,false,false,false,false,2024-09-29,US,DevTools,event
S-80c24c,A-139c3b,2024-11-26,2024-12-31,0,Pro,monthly,17,833,9996,false,true,false,true,2024-11-21,US,HealthTech,organic
S-843a53,A-bb1eaa,2024-09-11,,1,Enterprise,annual,21,4179,50148,false,false,false,false,2024-06-11,US,Cybersecurity,organic
S-3b5031,A-dcc2f0,2024-03-13,,1,Pro,annual,22,1078,12936,false,true,false,false,2023-07-22,UK,FinTech,organic
S-a29ba3,A-95b24a,2023-10-12,,1,Enterprise,monthly,38,7562,90744,false,false,false,false,2023-06-06,US,FinTech,event
S-ce7c30,A-075038,2024-07-02,,1,Enterprise,monthly,17,3383,40596,false,false,false,false,2023-05-12,UK,HealthTech,ads
S-90c2a9,A-ced9aa,2024-11-07,,1,Pro,annual,3,147,1764,false,false,false,false,2024-10-05,US,DevTools,other
S-3c52a6,A-2f6a32,2024-09-25,2024-11-16,0,Basic,annual,19,361,4332,false,false,false,true,2024-08-26,US,HealthTech,organic
S-44ed0c,A-993085,2023-10-30,,1,Enterprise,annual,31,6169,74028,false,false,true,false,2023-06-01,US,HealthTech,ads
S-2c9cea,A-df1e44,2024-06-03,,1,Basic,annual,35,0,0,true,false,false,false,2024-02-23,UK,Cybersecurity,organic
S-47cf94,A-e5d6ab,2023-10-02,2024-05-03,0,Basic,annual,35,665,7980,false,false,false,true,2023-04-15,US,EdTech,partner
S-f3d5d7,A-49b828,2024-11-22,,1,Enterprise,annual,20,3980,47760,false,false,false,false,2023-05-05,IN,FinTech,ads
S-519f1c,A-0354fe,2024-11-03,,1,Basic,monthly,34,646,7752,false,false,false,false,2024-10-22,US,Cybersecurity,other
S-b75eaa,A-bf7919,2024-12-24,,1,Basic,monthly,12,228,2736,false,false,false,false,2024-11-27,US,HealthTech,organic
S-106283,A-a45270,2024-07-27,,1,Enterprise,annual,23,4577,54924,false,false,false,false,2024-06-24,US,HealthTech,ads
S-f093d0,A-f19b24,2024-03-17,,1,Pro,monthly,29,1421,17052,false,false,false,false,2023-01-10,US,Cybersecurity,organic
S-9c19fe,A-bd4513,2024-12-20,,1,Enterprise,monthly,50,9950,119400,false,false,false,false,2024-11-06,AU,DevTools,event
S-f27134,A-d4ac0e,2024-09-17,,1,Basic,annual,29,551,6612,false,false,false,false,2024-04-20,UK,DevTools,ads
S-ef83b4,A-a09355,2024-11-04,,1,Enterprise,monthly,33,6567,78804,false,false,false,false,2024-08-10,US,FinTech,organic
S-00fcc5,A-40de06,2023-06-23,,1,Basic,annual,62,1178,14136,false,false,false,false,2023-05-08,US,Cybersecurity,event
S-a6f0f1,A-d792a6,2024-04-26,,1,Pro,annual,4,196,2352,false,false,false,false,2023-01-23,US,DevTools,organic
S-2c4527,A-6965e1,2024-12-22,,1,Pro,annual,13,637,7644,false,false,false,false,2024-11-25,US,DevTools,organic
S-0144ac,A-5a215a,2024-03-13,,1,Enterprise,monthly,87,17313,207756,false,false,false,false,2024-01-05,FR,EdTech,other
S-8a50a0,A-cb5333,2024-12-11,,1,Basic,monthly,33,627,7524,false,false,false,false,2024-03-26,US,DevTools,ads
S-363c29,A-e7beab,2023-10-23,2024-08-21,0,Enterprise,annual,21,4179,50148,false,false,false,true,2023-10-20,DE,EdTech,organic
S-f28cde,A-cdf020,2024-07-13,,1,Pro,annual,23,1127,13524,false,true,false,false,2023-08-16,AU,DevTools,organic
S-ef00f5,A-e36807,2024-09-06,,1,Basic,annual,6,114,1368,false,false,false,false,2024-05-17,AU,EdTech,other
S-dbe2ac,A-5f7781,2024-09-13,,1,Basic,annual,22,418,5016,false,true,false,false,2024-08-20,US,DevTools,other
S-b8fcc5,A-dbc825,2024-06-29,2024-11-20,0,Basic,annual,85,1615,19380,false,true,false,true,2024-01-07,FR,EdTech,partner
S-37b6b2,A-4c6f11,2024-05-10,,1,Pro,annual,24,1176,14112,false,false,false,false,2023-11-27,CA,FinTech,organic
S-a83bf1,A-089363,2023-11-04,,1,Basic,monthly,40,760,9120,false,false,false,false,2023-05-06,AU,FinTech,event
S-e301c9,A-1e1b80,2024-09-22,,1,Enterprise,monthly,50,0,0,true,false,false,false,2023-09-12,CA,FinTech,other
S-762cae,A-6e08f3,2024-08-11,,1,Pro,annual,18,882,10584,false,false,false,false,2023-02-27,US,Cybersecurity,event
S-261a8d,A-b2225d,2024-09-01,,1,Pro,monthly,47,2303,27636,false,true,false,false,2024-03-08,US,FinTech,ads
S-1c5955,A-378b99,2024-10-07,,1,Pro,annual,12,588,7056,false,false,false,false,2024-09-01,UK,EdTech,ads
S-a99771,A-3c1a3f,2023-12-18,,1,Basic,annual,25,0,0,true,false,false,false,2023-08-26,UK,DevTools,event
S-ad02b5,A-c58f49,2024-10-05,,1,Enterprise,monthly,70,13930,167160,false,true,false,false,2024-07-31,US,EdTech,other
S-e267d1,A-4a4c2d,2023-12-25,,1,Enterprise,annual,54,10746,128952,false,false,false,false,2023-05-02,US,DevTools,event
S-0c4162,A-a8b49c,2023-11-24,,1,Basic,monthly,19,0,0,true,false,false,false,2023-10-06,UK,Cybersecurity,partner
S-49b640,A-956988,2024-12-02,,1,Enterprise,monthly,9,1791,21492,false,false,false,false,2024-11-30,UK,EdTech,ads
S-327a60,A-1f0ac7,2024-05-03,,1,Basic,annual,47,893,10716,false,false,false,false,2023-08-27,UK,HealthTech,other
S-9a41e6,A-9289f6,2024-03-14,,1,Enterprise,annual,10,1990,23880,false,false,false,false,2023-05-31,US,EdTech,event
S-e1081c,A-5fe118,2024-12-05,,1,Enterprise,monthly,39,7761,93132,false,false,false,false,2024-11-07,US,Cybersecurity,other
S-f44c76,A-58b9ff,2024-09-24,,1,Pro,monthly,14,686,8232,false,false,false,false,2024-05-31,IN,DevTools,partner
S-8e169f,A-0dbdc6,2023-06-14,,1,Pro,annual,30,0,0,true,false,false,false,2023-02-12,DE,Cybersecurity,other
S-68e134,A-dbc825,2024-05-20,,1,Basic,monthly,19,361,4332,false,false,false,false,2024-01-07,FR,EdTech,partner
S-7820a5,A-019782,2023-08-16,,1,Pro,monthly,15,735,8820,false,false,false,false,2023-04-19,FR,DevTools,event
S-d8c527,A-0a62f5,2024-12-21,,1,Basic,monthly,25,475,5700,false,false,false,false,2024-09-11,UK,FinTech,partner
S-d30894,A-71615e,2024-06-27,,1,Enterprise,annual,15,2985,35820,false,false,false,false,2024-05-18,US,EdTech,organic
S-632337,A-7da956,2024-09-26,2024-12-29,0,Enterprise,monthly,14,2786,33432,false,false,false,true,2024-06-02,US,Cybersecurity,event
S-3d4f7a,A-ed510f,2024-12-21,,1,Pro,monthly,42,2058,24696,false,false,false,false,2023-01-17,IN,Cybersecurity,partner
S-956036,A-d922bf,2023-10-29,,1,Enterprise,annual,30,5970,71640,false,false,false,false,2023-09-08,US,HealthTech,ads
S-873a22,A-fabe19,2024-12-16,,1,Enterprise,monthly,12,2388,28656,false,true,false,false,2024-11-11,UK,DevTools,ads
S-868325,A-ac85cd,2024-08-02,,1,Basic,monthly,53,1007,12084,false,false,false,false,2024-07-31,US,EdTech,partner
S-0e8b21,A-8adedc,2024-08-21,,1,Basic,monthly,22,418,5016,false,false,false,false,2024-02-11,US,EdTech,event
S-f50afe,A-117171,2024-11-11,,1,Basic,annual,45,855,10260,false,false,false,false,2024-09-12,FR,HealthTech,organic
S-28a4b7,A-1e1b80,2023-12-16,,1,Enterprise,annual,50,9950,119400,false,false,false,false,2023-09-12,CA,FinTech,other
S-3d46f8,A-3932db,2023-12-10,,1,Basic,monthly,23,437,5244,false,false,false,false,2023-10-04,CA,HealthTech,other
S-bc0806,A-d792a6,2024-07-04,,1,Enterprise,monthly,4,796,9552,false,false,false,false,2023-01-23,US,DevTools,organic
S-9171f0,A-43a9e3,2024-03-26,,1,Basic,annual,27,513,6156,false,false,false,false,2023-08-17,IN,FinTech,other
S-38eb77,A-417d2f,2024-02-02,2024-05-03,0,Enterprise,monthly,26,5174,62088,false,true,false,true,2023-07-04,IN,Cybersecurity,partner
S-f3ff06,A-249769,2024-10-18,,1,Pro,annual,8,392,4704,false,false,false,false,2024-04-25,US,Cybersecurity,event
S-ecb8d5,A-df1e44,2024-12-17,,1,Basic,annual,35,665,7980,false,false,false,false,2024-02-23,UK,Cybersecurity,organic
S-1fddda,A-51ec1b,2024-08-05,,1,Enterprise,monthly,18,3582,42984,false,false,false,false,2023-11-08,US,DevTools,ads
S-876f0b,A-4c56c9,2024-05-21,,1,Basic,annual,9,171,2052,false,false,false,false,2023-12-20,US,FinTech,partner
S-5a5bdb,A-96bbc6,2024-09-08,,1,Pro,annual,64,3136,37632,false,false,false,false,2024-05-07,US,Cybersecurity,organic
S-76a214,A-00bed1,2024-05-14,,1,Enterprise,annual,49,9751,117012,false,false,false,false,2023-11-14,US,Cybersecurity,ads
S-4a89a7,A-10b8f2,2023-04-19,,1,Basic,monthly,47,893,10716,false,false,false,false,2023-01-11,DE,HealthTech,organic
S-c43a91,A-0e966d,2024-09-06,,1,Pro,annual,13,637,7644,false,false,false,false,2024-06-25,IN,FinTech,ads
S-0a8200,A-5b1bcd,2024-01-20,,1,Enterprise,annual,73,14527,174324,false,false,false,false,2023-09-16,US,DevTools,organic
S-ece5a5,A-9ee962,2023-08-27,,1,Pro,annual,30,1470,17640,false,false,false,false,2023-02-28,US,HealthTech,ads
S-80ed6b,A-b7b7b7,2024-07-29,,1,Pro,annual,24,1176,14112,false,false,false,false,2024-06-30,US,FinTech,event
S-19950d,A-f9cc74,2024-10-28,,1,Pro,annual,30,1470,17640,false,false,false,false,2024-10-12,FR,DevTools,partner
S-aaf847,A-ffc04f,2024-09-19,,1,Enterprise,monthly,13,2587,31044,false,false,false,false,2024-06-06,US,EdTech,ads
S-5d0f41,A-956988,2024-12-18,,1,Pro,monthly,23,1127,13524,false,false,false,false,2024-11-30,UK,EdTech,ads
S-d041d2,A-054577,2024-12-01,,1,Pro,monthly,2,0,0,true,false,false,false,2024-04-28,UK,EdTech,ads
S-4c6ee1,A-8bde0c,2024-12-23,,1,Pro,annual,15,735,8820,false,false,false,false,2024-11-04,US,DevTools,organic
S-991d05,A-cdf020,2024-01-25,,1,Pro,annual,39,1911,22932,false,false,false,false,2023-08-16,AU,DevTools,organic
S-a3ab14,A-fdfc91,2024-07-31,2024-11-10,0,Pro,annual,29,1421,17052,false,false,false,true,2023-05-06,US,Cybersecurity,ads
S-70c743,A-a2485e,2024-08-17,,1,Pro,annual,68,3332,39984,false,false,false,false,2024-08-04,US,FinTech,event
S-c52d77,A-6e7827,2023-11-05,,1,Pro,monthly,1,49,588,false,true,false,false,2023-03-26,US,DevTools,other
S-5d5250,A-afa505,2024-08-12,,1,Pro,monthly,70,3430,41160,false,false,true,false,2023-12-27,US,DevTools,partner
S-5f40a3,A-6da850,2024-12-28,,1,Basic,monthly,5,0,0,true,false,false,false,2023-10-07,IN,FinTech,organic
S-b23d8d,A-2d1036,2024-11-21,,1,Basic,annual,69,1311,15732,false,false,false,false,2024-06-14,US,FinTech,ads
S-87db32,A-526d93,2024-04-24,,1,Enterprise,monthly,49,9751,117012,false,false,false,false,2024-04-14,FR,HealthTech,organic
S-38dcab,A-ad3abd,2024-03-25,2024-09-11,0,Basic,annual,44,836,10032,false,false,false,true,2023-03-03,US,FinTech,event
S-aa7247,A-c7ffc2,2024-08-15,,1,Basic,monthly,30,570,6840,false,false,false,false,2023-01-27,US,Cybersecurity,partner
S-58ccb4,A-bb1486,2024-11-18,,1,Pro,monthly,41,2009,24108,false,false,true,false,2024-11-05,US,HealthTech,organic
S-3b5458,A-98a59a,2024-09-12,,1,Enterprise,monthly,56,11144,133728,false,false,false,false,2023-08-04,UK,FinTech,partner
S-a9b8a2,A-b78bf8,2024-11-25,,1,Pro,annual,33,1617,19404,false,false,false,false,2024-11-15,US,DevTools,event
S-41cf50,A-fa2041,2024-07-23,,1,Enterprise,monthly,15,2985,35820,false,false,false,false,2024-05-29,US,HealthTech,organic
S-48d2b5,A-9c18c4,2023-08-09,2024-10-14,0,Basic,monthly,12,228,2736,false,false,false,true,2023-07-27,US,HealthTech,ads
S-be655e,A-7f29a7,2024-11-24,,1,Basic,annual,41,779,9348,false,false,false,false,2024-09-18,UK,Cybersecurity,event
S-8985d3,A-016043,2024-12-02,,1,Basic,monthly,26,494,5928,false,false,false,false,2024-07-31,CA,EdTech,organic
S-9bf1a0,A-3932db,2024-03-06,,1,Basic,monthly,41,779,9348,false,false,false,false,2023-10-04,CA,HealthTech,other
S-4571b1,A-df1e44,2024-06-28,,1,Basic,annual,12,228,2736,false,false,false,false,2024-02-23,UK,Cybersecurity,organic
S-1b4be3,A-b44e3e,2024-04-15,,1,Pro,annual,40,1960,23520,false,true,false,false,2024-02-12,UK,Cybersecurity,ads
S-ab37ae,A-f92792,2024-09-11,,1,Basic,monthly,6,0,0,true,false,false,false,2024-07-04,US,FinTech,ads
S-c23126,A-a45270,2024-10-31,,1,Enterprise,annual,11,2189,26268,false,false,false,false,2024-06-24,US,HealthTech,ads
S-150930,A-592832,2024-09-26,,1,Enterprise,monthly,42,8358,100296,false,false,false,false,2024-09-25,US,Cybersecurity,organic
S-7dcec3,A-c37601,2024-12-17,2024-12-29,0,Enterprise,annual,15,2985,35820,false,false,false,true,2024-10-31,US,EdTech,partner
S-88338a,A-503d5a,2024-12-19,,1,Enterprise,annual,56,11144,133728,false,false,false,false,2023-10-21,US,FinTech,other
S-869430,A-9affe6,2024-02-16,,1,Pro,monthly,29,1421,17052,false,false,false,false,2023-03-22,US,Cybersecurity,other
S-5e6790,A-ba6516,2024-03-17,,1,Pro,monthly,27,1323,15876,false,false,false,false,2023-10-29,US,FinTech,ads
S-55ef07,A-94f8c9,2024-08-11,,1,Enterprise,annual,13,2587,31044,false,false,false,false,2024-03-29,US,HealthTech,other
S-8cc2e2,A-4437e4,2024-02-12,,1,Pro,monthly,27,1323,15876,false,false,false,false,2023-09-16,US,Cybersecurity,event
S-f71bb0,A-e51ec7,2024-04-18,,1,Enterprise,annual,2,398,4776,false,true,false,false,2023-09-23,CA,FinTech,partner
S-cb7ea9,A-51ec1b,2024-04-01,,1,Enterprise,monthly,7,1393,16716,false,true,true,false,2023-11-08,US,DevTools,ads
S-9c06f8,A-692f18,2024-04-05,,1,Pro,annual,19,931,11172,false,false,false,false,2024-03-28,US,EdTech,other
S-637b20,A-ac9111,2024-02-18,,1,Enterprise,monthly,56,0,0,true,false,false,false,2023-08-12,US,HealthTech,event
S-0b46b0,A-de24d5,2024-11-19,,1,Enterprise,monthly,7,1393,16716,false,false,false,false,2024-11-05,US,DevTools,other
S-071ade,A-aa9511,2024-11-07,,1,Basic,annual,23,437,5244,false,false,true,false,2023-10-10,US,DevTools,other
S-08a5fd,A-b9eed8,2024-10-24,,1,Enterprise,monthly,34,6766,81192,false,false,false,false,2024-02-23,US,Cybersecurity,organic
S-acf8ce,A-78f02b,2024-12-06,,1,Pro,monthly,179,8771,105252,false,false,false,false,2024-11-17,US,HealthTech,event
S-104941,A-fdfc91,2023-07-30,,1,Basic,monthly,29,551,6612,false,true,false,false,2023-05-06,US,Cybersecurity,ads
S-a91e0c,A-22f2df,2024-12-29,,1,Enterprise,monthly,5,995,11940,false,false,true,false,2024-12-14,US,DevTools,ads
S-115423,A-7f8241,2023-08-05,,1,Pro,annual,34,1666,19992,false,false,false,false,2023-03-14,US,EdTech,organic
S-6ef81d,A-0b0d6d,2024-12-30,2024-12-31,0,Basic,annual,25,475,5700,false,false,false,true,2024-12-30,US,DevTools,organic
S-fe25ff,A-410e86,2024-11-29,,1,Enterprise,annual,24,4776,57312,false,false,false,false,2024-11-10,US,FinTech,organic
